id,AtomicOrbitals|HOMO_element,ElementProperty|MagpieData minimum GSmagmom,ElementFraction|Os,ElementProperty|MagpieData minimum NpValence,ElementFraction|Ru,ElementFraction|In,ElementFraction|Te,ElementFraction|Se,ElementFraction|Ga,Miedema|Miedema_deltaH_inter,Stoichiometry|0-norm,ElementProperty|MagpieData mean Column,ElementFraction|S,ElementProperty|MagpieData mode NdUnfilled,ElementFraction|Pd,ElementProperty|MagpieData mode NfValence,ElementProperty|MagpieData mode NpUnfilled,ElementProperty|MagpieData range GSbandgap,ElementFraction|Pb,ElementProperty|MagpieData range Column,ElementProperty|MagpieData minimum NdValence,ElementProperty|MagpieData range NdValence,ElementFraction|As,ElementFraction|Hf,ElementFraction|Pt,ElementProperty|MagpieData avg_dev GSmagmom,AtomicOrbitals|gap_AO,ElementFraction|U,ValenceOrbital|frac p valence electrons,ElementProperty|MagpieData maximum SpaceGroupNumber,ElementProperty|MagpieData minimum NfUnfilled,ElementProperty|MagpieData maximum GSvolume_pa,ElementProperty|MagpieData minimum SpaceGroupNumber,TMetalFraction|transition metal fraction,ElementProperty|MagpieData mode GSbandgap,ElementProperty|MagpieData mode NsValence,ElementProperty|MagpieData maximum MeltingT,ValenceOrbital|avg p valence electrons,ElementProperty|MagpieData maximum Column,AtomicOrbitals|LUMO_character,ElementProperty|MagpieData mode MeltingT,ElementProperty|MagpieData mean NfUnfilled,ElementProperty|MagpieData minimum Column,AtomicOrbitals|LUMO_element,ElementFraction|Ba,ElementProperty|MagpieData mean NdUnfilled,AtomicOrbitals|HOMO_character,ElementProperty|MagpieData range NdUnfilled,ElementProperty|MagpieData avg_dev NUnfilled,ElementProperty|MagpieData maximum NValence,ElementProperty|MagpieData maximum Electronegativity,ElementProperty|MagpieData avg_dev SpaceGroupNumber,ElementProperty|MagpieData mean GSbandgap,ElementProperty|MagpieData maximum MendeleevNumber,ElementProperty|MagpieData mean MendeleevNumber,IonProperty|max ionic char,ElementProperty|MagpieData mode SpaceGroupNumber,ElementProperty|MagpieData range AtomicWeight,ElementProperty|MagpieData mode NdValence,Stoichiometry|3-norm,ElementProperty|MagpieData minimum Number,ElementProperty|MagpieData mode NUnfilled,ElementProperty|MagpieData maximum NpValence,ElementProperty|MagpieData mean MeltingT,ElementProperty|MagpieData mode NValence,ElementProperty|MagpieData maximum GSbandgap,ElementProperty|MagpieData avg_dev Column,ElementProperty|MagpieData maximum NpUnfilled,ElementProperty|MagpieData mode GSvolume_pa,ElementProperty|MagpieData avg_dev GSbandgap,ElementProperty|MagpieData minimum MendeleevNumber,ElementProperty|MagpieData range SpaceGroupNumber,ElementProperty|MagpieData mode AtomicWeight,ElementProperty|MagpieData minimum CovalentRadius,ElementProperty|MagpieData mode Electronegativity,ElementProperty|MagpieData avg_dev NpUnfilled,AtomicOrbitals|HOMO_energy,ElementProperty|MagpieData mode Column,ElementProperty|MagpieData mode CovalentRadius,ElementProperty|MagpieData mode NpValence,ElementProperty|MagpieData minimum MeltingT,ElementProperty|MagpieData minimum NpUnfilled,ElementProperty|MagpieData mode Number,ElementProperty|MagpieData range NpValence,ElementProperty|MagpieData range GSmagmom,ElementProperty|MagpieData mode MendeleevNumber,ElementProperty|MagpieData mean NpUnfilled,ElementProperty|MagpieData mean NpValence,ElementProperty|MagpieData minimum GSvolume_pa,ElementProperty|MagpieData range MeltingT,ElementProperty|MagpieData range GSvolume_pa,AtomicOrbitals|LUMO_energy,ElementProperty|MagpieData avg_dev NpValence,ElementProperty|MagpieData maximum NdValence,ElementProperty|MagpieData avg_dev NdUnfilled,ElementProperty|MagpieData maximum NdUnfilled,ElementProperty|MagpieData mean SpaceGroupNumber,ElementProperty|MagpieData maximum Number,ElementProperty|MagpieData range MendeleevNumber,ElementProperty|MagpieData maximum CovalentRadius,ElementProperty|MagpieData minimum Electronegativity,ValenceOrbital|avg s valence electrons,ElementProperty|MagpieData minimum AtomicWeight,YangSolidSolution|Yang omega,ElementProperty|MagpieData avg_dev NdValence,ElementProperty|MagpieData mean NUnfilled,Stoichiometry|7-norm,ElementProperty|MagpieData mean Electronegativity,ElementProperty|MagpieData mean GSmagmom,ValenceOrbital|frac f valence electrons,ElementProperty|MagpieData range CovalentRadius,ValenceOrbital|frac d valence electrons,Stoichiometry|5-norm,Stoichiometry|10-norm,ElementProperty|MagpieData maximum GSmagmom,ElementProperty|MagpieData maximum AtomicWeight,ElementProperty|MagpieData mode GSmagmom,ElementProperty|MagpieData mean NfValence,ElementProperty|MagpieData range NfUnfilled,Stoichiometry|2-norm
id995,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,3,12.0,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20370370370370372,229.0,0.0,115.765,14.0,0.0,0.799,2.0,494.0,2.4444444444444446,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,1.1358024691358026,16.0,2.55,69.38271604938272,0.4438888888888889,89.0,67.0,0.5390197137891664,14.0,63.182451900000004,10.0,0.5783142070438002,31.0,2.0,4.0,408.77777777777777,16.0,0.799,4.888888888888889,5.0,25.92,0.3945679012345679,5.0,215.0,78.96,120.0,2.55,1.2345679012345678,-0.245806,16.0,120.0,4.0,301.59,0.0,34.0,4.0,0.0,89.0,2.2222222222222223,2.4444444444444446,18.8575,192.41000000000003,96.9075,-0.245806,1.728395061728395,10.0,0.0,0.0,72.88888888888889,55.0,84.0,244.0,0.79,1.7777777777777777,69.723,3381677.280464555,3.45679012345679,2.4444444444444446,0.5558152545684256,1.9944444444444445,0.0,0.0,124.0,0.6481481481481481,0.5578126955913372,0.5555672053006344,0.0,132.9054519,0.0,0.0,0.0,0.6382847385042254
id996,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.714285714285714,0.0,0.0,0.0,0.0,0.0,2.493,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.06276699999999996,0.0,0.2631578947368421,229.0,0.0,115.765,64.0,0.0,0.0,1.0,386.85,2.857142857142857,17.0,1.0,171.6,0.0,1.0,80,0.0,0.0,2.0,0.0,0.2448979591836735,26.0,3.16,70.53061224489797,1.0157142857142856,96.0,65.85714285714286,0.7544427103724891,64.0,165.137,0.0,0.41771681974469516,17.0,1.0,5.0,279.2,1.0,2.493,6.122448979591837,1.0,24.4975,0.8706122448979592,5.0,165.0,35.453,102.0,0.79,0.4897959183673469,-0.267904,1.0,102.0,0.0,171.6,0.0,17.0,5.0,0.0,5.0,0.5714285714285714,2.857142857142857,24.4975,215.25000000000003,91.2675,-0.205137,2.4489795918367347,10.0,0.0,0.0,125.71428571428571,80.0,91.0,244.0,0.79,1.7142857142857142,35.453,3137854.010283934,4.8979591836734695,0.8571428571428571,0.33439016282768,2.1742857142857144,0.0,0.18421052631578946,142.0,0.3947368421052631,0.35666156167601243,0.3189027145278522,0.0,200.59,0.0,2.0,0.0,0.5150787536377127
id997,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.384615384615385,0.0,0.0,0.0,0.0,1.0,1.062,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.06276699999999996,0.0,0.18518518518518517,229.0,0.0,115.765,64.0,0.0,1.062,2.0,386.85,3.076923076923077,17.0,1.0,386.85,0.0,1.0,80,0.0,0.0,2.0,0.0,0.35502958579881655,26.0,2.66,60.213017751479285,0.6535384615384616,96.0,76.23076923076923,0.5828147870350189,64.0,73.68553,10.0,0.6290991375581388,53.0,1.0,5.0,338.5338461538462,17.0,1.062,4.449704142011834,1.0,43.015,0.5027218934911243,5.0,165.0,126.90447,132.0,2.66,0.47337278106508873,-0.267904,17.0,139.0,5.0,234.32,0.0,53.0,5.0,0.0,96.0,0.6153846153846154,3.076923076923077,25.2375862069,152.53000000000003,90.5274137931,-0.205137,2.366863905325444,10.0,0.0,0.0,112.92307692307692,80.0,91.0,244.0,0.79,1.8461538461538463,126.90447,2603840.9319545585,2.603550295857988,0.7692307692307693,0.6154816137269042,2.2199999999999998,0.0,0.19444444444444442,112.0,0.5092592592592592,0.6164140680010161,0.6153880582112324,0.0,200.59,0.0,3.230769230769231,0.0,0.6749972605686249
id998,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.333333333333334,0.4444444444444444,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.056539000000000006,0.0,0.15384615384615383,229.0,0.0,115.765,70.0,0.0,2.202,2.0,388.36,1.7777777777777777,16.0,1.0,388.36,0.0,1.0,80,0.0,0.0,2.0,0.0,0.7901234567901234,26.0,2.58,59.85185185185185,0.9786666666666667,88.0,63.888888888888886,0.5511313621135028,70.0,168.525,0.0,0.5140072232425268,16.0,2.0,4.0,317.7311111111111,6.0,2.202,4.592592592592592,2.0,25.786875,1.0874074074074072,5.0,159.0,32.065,105.0,2.58,0.9876543209876544,-0.261676,16.0,105.0,4.0,234.32,0.0,16.0,4.0,0.0,88.0,0.8888888888888888,1.7777777777777777,25.2375862069,154.04000000000002,90.5274137931,-0.205137,1.9753086419753088,10.0,0.0,0.0,137.33333333333334,80.0,83.0,244.0,0.79,1.7777777777777777,32.065,2802377.1709605195,4.444444444444445,1.1111111111111112,0.4529155789321267,1.9888888888888887,0.0,0.40384615384615385,139.0,0.2884615384615385,0.4661002337964442,0.44692731410902525,0.0,200.59,0.0,4.666666666666667,0.0,0.5983516452371671
id999,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12.4,0.4666666666666667,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.056539000000000006,0.0,0.13999999999999999,229.0,0.0,115.765,70.0,0.0,2.202,2.0,388.36,1.8666666666666667,16.0,1.0,388.36,0.0,1.0,80,0.0,0.0,2.0,0.0,0.8711111111111111,26.0,2.58,55.626666666666665,1.0276,88.0,70.13333333333334,0.5511313621135028,70.0,168.525,0.0,0.5517848352762242,16.0,2.0,4.0,315.17466666666667,6.0,2.202,3.36,2.0,25.786875,1.0961066666666668,5.0,159.0,32.065,105.0,2.58,0.9955555555555555,-0.261676,16.0,105.0,4.0,234.32,0.0,16.0,4.0,0.0,88.0,0.9333333333333333,1.8666666666666667,25.2375862069,154.04000000000002,90.5274137931,-0.205137,1.991111111111111,10.0,0.0,0.0,129.6,80.0,83.0,244.0,0.79,1.8666666666666667,32.065,2596347.5719220326,4.8,1.0666666666666667,0.4865953423494136,2.1093333333333333,0.0,0.41999999999999993,139.0,0.3,0.503673044493876,0.47580704208200714,0.0,200.59,0.0,5.6,0.0,0.6289320754704403
id1000,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14.061428571428573,0.5714285714285714,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.08147800000000002,0.0,0.25326275695961464,229.0,0.0,115.765,12.0,0.0,2.202,2.0,1193.0,3.2296428571428573,16.0,2.0,388.36,0.0,1.0,83,0.0,0.38249999999999995,2.0,9.0,0.838061224489796,29.0,2.58,35.47778010204082,1.2582857142857142,88.0,78.25464285714285,0.0,70.0,176.9154,0.0,0.602011582968672,16.0,2.0,4.0,465.4562142857143,6.0,2.202,2.8061397959183663,3.0,25.786875,1.0785306122448979,5.0,217.0,32.065,105.0,2.58,0.5746727040816327,-0.261676,16.0,105.0,4.0,301.59,0.0,16.0,4.0,0.0,88.0,2.0867857142857145,3.2296428571428573,25.786875,891.4100000000001,89.978125,-0.180198,0.8804081632653061,10.0,0.7324875000000001,9.0,68.37785714285714,83.0,83.0,244.0,0.79,1.9285714285714286,32.065,3894326.402648667,4.2861099489795915,2.540714285714286,0.5726731733497248,2.2130428571428573,0.0,0.3454321402565395,139.0,0.25007001624376857,0.5771030712949851,0.571574796288902,0.0,208.9804,0.0,4.405,0.0,0.6576009660974084
id1001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.5,0.0,0.0,0.0,0.0,2.0,1.524,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,229.0,0.0,115.765,12.0,0.0,0.0,2.0,2348.0,2.25,16.0,2.0,54.8,0.0,1.0,8,0.0,0.0,2.0,0.0,1.25,6.0,3.44,92.75,0.381,87.0,62.15,0.8272007909708047,12.0,125.9644519,0.0,0.5253587872492902,3.0,2.0,4.0,712.6125,6.0,1.524,5.25,5.0,9.105,0.5715,1.0,217.0,15.9994,66.0,3.44,1.375,-0.338381,16.0,66.0,4.0,54.8,0.0,8.0,4.0,0.0,87.0,2.25,2.25,7.1725,2293.2,108.5925,-0.338381,1.75,0.0,0.0,0.0,104.75,55.0,86.0,244.0,0.79,1.75,6.941,7156833.7805216415,0.0,2.5,0.5005726004418876,2.456,0.0,0.0,178.0,0.0,0.5033546814103275,0.5000491067810313,0.0,132.9054519,0.0,0.0,0.0,0.5873670062235365
id1002,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4,12.428571428571429,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21839080459770116,229.0,0.0,115.765,14.0,0.0,0.799,2.0,1211.4,2.7142857142857144,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,0.7959183673469388,16.0,2.55,101.46938775510203,0.5386428571428572,89.0,73.35714285714286,0.5390197137891664,14.0,108.6004519,10.0,0.5845192483524393,12.0,2.0,4.0,650.8842857142857,16.0,0.799,4.755102040816326,4.0,25.92,0.2975510204081632,5.0,215.0,78.96,120.0,2.55,0.8571428571428571,-0.245806,16.0,120.0,4.0,301.59,0.0,34.0,4.0,0.0,89.0,2.0,2.7142857142857144,22.89,909.8100000000002,92.875,-0.245806,1.4693877551020407,10.0,0.0,0.0,102.78571428571429,55.0,84.0,244.0,0.79,1.8571428571428572,24.305,6041166.788085088,3.3673469387755106,2.142857142857143,0.5715186802065212,2.0942857142857143,0.0,0.0,124.0,0.632183908045977,0.5723879561558844,0.5714317683922173,0.0,132.9054519,0.0,0.0,0.0,0.6308400618805605
id1003,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,4,12.428571428571429,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21839080459770116,229.0,0.0,115.765,14.0,0.0,0.799,2.0,923.0,2.7142857142857144,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,0.7959183673469388,16.0,2.55,80.89795918367346,0.4565714285714286,89.0,73.57142857142857,0.5390197137891664,14.0,108.6004519,10.0,0.5845192483524393,12.0,2.0,4.0,499.53000000000003,16.0,0.799,4.755102040816326,4.0,25.92,0.3913469387755102,5.0,215.0,78.96,120.0,2.55,0.8571428571428571,-0.245806,16.0,120.0,4.0,301.59,0.0,34.0,4.0,0.0,89.0,2.0,2.7142857142857144,22.89,621.4100000000001,92.875,-0.245806,1.4693877551020407,10.0,0.0,0.0,84.78571428571429,55.0,84.0,244.0,0.79,1.8571428571428572,24.305,4636375.638321714,3.3673469387755106,2.142857142857143,0.5715186802065212,2.0835714285714286,0.0,0.0,124.0,0.632183908045977,0.5723879561558844,0.5714317683922173,0.0,132.9054519,0.0,0.0,0.0,0.6308400618805605
id1004,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0,0.5277777777777778,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36893203883495146,229.0,0.0,115.765,70.0,0.4166666666666667,2.202,2.0,2896.0,2.111111111111111,16.0,3.0,388.36,0.0,1.0,42,0.0,2.0833333333333335,3.0,5.0,1.990740740740741,6.0,2.58,79.25462962962962,1.1621666666666668,88.0,67.55555555555556,0.5511313621135028,70.0,100.8404519,0.0,0.6032431833306371,16.0,2.0,4.0,1428.3894444444445,6.0,2.202,5.277777777777778,2.0,25.786875,1.0976018518518518,5.0,159.0,32.065,105.0,2.58,0.9969135802469135,-0.153347,16.0,105.0,4.0,301.59,0.0,16.0,4.0,0.0,88.0,1.0555555555555556,2.111111111111111,15.69,2594.41,100.075,-0.153347,1.993827160493827,5.0,2.4305555555555554,5.0,145.08333333333334,55.0,83.0,244.0,0.79,1.5277777777777777,32.065,10244477.050185654,2.4305555555555554,3.611111111111111,0.5411319954524558,2.3055555555555554,0.0,0.0,139.0,0.3640776699029126,0.5567829672400855,0.5325433551315576,0.0,132.9054519,0.0,0.0,0.0,0.6747198778606177
id1005,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.4,0.0,0.0,0.0,0.0,1.0,1.97,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.278724816,0.0,0.0,0.5555555555555555,229.0,0.0,115.765,15.0,0.1,1.97,2.0,1768.0,3.0,17.0,3.0,53.5,0.0,1.0,27,0.0,0.3,3.0,3.0,0.36,9.0,3.98,98.52000000000001,1.182,93.0,62.8,0.9214503994822504,15.0,113.9070487,0.0,0.6091199348919785,9.0,1.0,5.0,306.305,7.0,1.97,6.719999999999999,1.0,9.7075,0.9456,2.0,214.0,18.9984032,57.0,3.98,0.4800000000000001,-0.322368,17.0,57.0,5.0,53.5,0.0,9.0,5.0,1.5484712,93.0,0.6,3.0,9.7075,1714.5,106.0575,-0.322368,2.4,7.0,0.54,3.0,97.1,55.0,91.0,244.0,0.79,1.7,18.9984032,2773014.204766659,1.2599999999999998,1.2,0.6000397970967368,2.827,0.15484712,0.0,187.0,0.12962962962962962,0.6005237760880777,0.6000010180820754,1.5484712,132.9054519,0.0,0.0,0.0,0.648074069840786
id1006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.7,0.0,0.0,0.0,0.0,1.0,1.97,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6382978723404255,229.0,0.0,115.765,15.0,0.0,1.97,2.0,923.0,3.0,17.0,2.0,53.5,0.0,1.0,9,0.0,0.0,2.0,0.0,0.18,7.0,3.98,98.52000000000001,1.182,93.0,63.8,0.9214503994822504,15.0,113.9070487,0.0,0.6091199348919785,9.0,1.0,5.0,221.805,7.0,1.97,7.56,1.0,9.7075,0.9456,2.0,214.0,18.9984032,57.0,3.98,0.4800000000000001,-0.415606,17.0,57.0,5.0,53.5,0.0,9.0,5.0,0.0,93.0,0.6,3.0,9.7075,869.5,106.0575,-0.415606,2.4,0.0,0.0,0.0,97.1,55.0,91.0,244.0,0.79,1.7,18.9984032,2008026.038387453,0.0,0.9,0.6000397970967368,2.77,0.0,0.0,187.0,0.0,0.6005237760880777,0.6000010180820754,0.0,132.9054519,0.0,0.0,0.0,0.648074069840786
id1008,29,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4,10.25,0.0,0.0,0.0,0.0,2.0,0.799,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.03021600000000002,0.0,0.1951219512195122,229.0,0.0,115.765,14.0,0.25,0.799,2.0,2750.0,2.0,16.0,1.0,494.0,0.0,1.0,29,0.0,0.75,3.0,6.0,1.1875,16.0,2.55,107.0,0.3995,89.0,59.625,0.5390197137891664,14.0,69.35945190000001,10.0,0.524792056726051,29.0,2.0,4.0,835.86875,16.0,0.799,5.9375,2.0,25.92,0.3995,5.0,215.0,78.96,120.0,2.55,1.0,-0.202272,16.0,120.0,4.0,301.59,0.0,34.0,4.0,0.0,89.0,1.0,2.0,11.07,2448.41,104.695,-0.172056,2.0,10.0,1.3125,6.0,121.0,55.0,84.0,244.0,0.79,1.5,63.546,8429690.290354997,4.0625,2.25,0.5005648371679647,1.91,0.0,0.0,124.0,0.6585365853658537,0.5032770731958376,0.5000489019641984,0.0,132.9054519,0.0,0.0,0.0,0.5863019699779287
id1011,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14.88888888888889,0.0,0.0,0.0,0.0,2.0,1.062,0.0,16.0,0.0,10.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.4322033898305085,229.0,0.0,115.765,12.0,0.037037037037037035,0.0,2.0,2041.4,3.7777777777777777,17.0,3.0,54.8,0.0,1.0,78,0.0,0.037037037037037035,3.0,1.0,0.4170096021947874,24.0,3.44,47.35802469135802,0.236,96.0,82.03703703703704,0.8272007909708047,12.0,179.0846,0.0,0.6751321044171835,8.0,2.0,5.0,220.4474074074074,6.0,1.062,2.4197530864197527,2.0,9.105,0.36711111111111105,5.0,217.0,15.9994,66.0,3.44,0.5925925925925926,-0.273634,16.0,66.0,4.0,54.8,0.0,8.0,5.0,0.0,87.0,1.5555555555555556,3.7777777777777777,9.105,1986.6000000000001,106.66,-0.273634,0.8395061728395061,10.0,0.07133058984910837,1.0,47.51851851851852,78.0,91.0,244.0,0.79,1.8888888888888888,15.9994,1685093.230105268,3.786008230452675,1.7037037037037037,0.66671022556367,3.0274074074074075,0.0,0.059322033898305086,178.0,0.2923728813559322,0.6672167834513294,0.6666677956830549,0.0,195.084,0.0,0.5185185185185185,0.0,0.7075915990571408
id1012,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.7,0.1,0.0,0.0,0.0,1.0,2.493,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,229.0,0.0,115.765,15.0,0.0,2.493,2.0,388.36,3.9,17.0,2.0,171.6,0.0,1.0,17,0.0,0.0,2.0,0.0,0.18000000000000008,7.0,3.98,54.52,1.9129999999999996,94.0,75.5,0.9214503994822504,64.0,113.9070487,0.0,0.6091199348919785,9.0,1.0,5.0,207.464,7.0,2.493,5.08,2.0,24.4975,0.7652000000000001,5.0,214.0,35.453,57.0,3.16,0.36,-0.32038,17.0,102.0,5.0,53.5,0.0,17.0,5.0,0.0,94.0,0.9,3.9,9.7075,334.86,106.0575,-0.32038,1.56,0.0,0.0,0.0,92.7,55.0,89.0,244.0,0.79,1.8,18.9984032,1878195.324848468,0.0,1.1,0.6000397970967368,2.71,0.0,0.0,187.0,0.0,0.6005237760880776,0.6000010180820753,0.0,132.9054519,0.0,0.0,0.0,0.648074069840786
id1013,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2607438162050171,2,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,229.0,0.0,115.765,166.0,0.0,0.0,1.0,903.78,1.0,15.0,2.0,301.59,0.0,1.0,51,0.0,0.0,2.0,0.0,0.888888888888889,15.0,2.05,28.0,0.0,85.0,31.666666666666668,0.3275987376029972,229.0,11.145451899999998,0.0,0.6933612743506347,51.0,1.0,3.0,502.32,1.0,0.0,6.222222222222221,3.0,115.765,0.0,5.0,63.0,132.9054519,139.0,0.79,1.3333333333333333,-0.185623,1.0,244.0,0.0,301.59,0.0,55.0,3.0,0.0,5.0,1.0,1.0,31.56,602.19,84.205,-0.185623,1.3333333333333333,10.0,0.0,0.0,208.0,55.0,80.0,244.0,0.79,1.3333333333333333,121.76,0.11962200547828834,4.444444444444444,1.6666666666666667,0.667408235036379,1.21,0.0,0.0,105.0,0.5882352941176471,0.6707822056951861,0.6667317422407864,0.0,132.9054519,0.0,0.0,0.0,0.7453559924999299
id1014,17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,4,13.7,0.0,0.0,0.0,0.0,1.0,2.493,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582089552238806,229.0,0.0,115.765,14.0,0.0,1.97,2.0,494.0,3.9,17.0,2.0,53.5,0.0,1.0,17,0.0,0.0,2.0,0.0,0.18000000000000008,16.0,3.98,66.84,1.5112,94.0,75.1,0.9214503994822504,15.0,113.9070487,0.0,0.6091199348919785,9.0,1.0,5.0,158.97799999999998,7.0,2.493,5.08,2.0,9.7075,0.7469199999999999,5.0,215.0,18.9984032,57.0,3.98,0.36000000000000004,-0.32038,17.0,57.0,5.0,53.5,0.0,9.0,5.0,0.0,93.0,0.9,3.9,9.7075,440.5,106.0575,-0.32038,1.56,10.0,0.0,0.0,62.6,55.0,89.0,244.0,0.79,1.8,18.9984032,1439246.0202915194,1.8,1.1,0.6000397970967368,3.117,0.0,0.0,187.0,0.14925373134328357,0.6005237760880777,0.6000010180820754,0.0,132.9054519,0.0,0.0,0.0,0.648074069840786
id1016,34,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,4,12.909090909090908,0.0,0.0,0.0,0.0,2.0,1.625,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26229508196721313,229.0,0.0,115.765,2.0,0.0,0.799,2.0,505.08,2.909090909090909,16.0,2.0,494.0,0.0,1.0,34,0.0,0.0,2.0,0.0,0.6280991735537189,16.0,2.55,74.84297520661158,0.7312727272727273,89.0,71.81818181818181,0.5390197137891664,14.0,101.93168990000001,10.0,0.5594044994239711,15.0,2.0,4.0,427.8963636363637,16.0,1.625,4.330578512396695,4.0,25.92,0.3988760330578513,5.0,227.0,78.96,107.0,2.55,0.7272727272727273,-0.245806,16.0,120.0,4.0,301.59,0.0,34.0,4.0,0.0,89.0,2.0,2.909090909090909,22.5702380952,203.49,93.1947619048,-0.245806,1.2231404958677685,10.0,0.0,0.0,62.45454545454545,55.0,84.0,244.0,0.79,1.8181818181818181,30.973762,4157039.7131481487,4.628099173553719,2.1818181818181817,0.5455260550107862,2.110909090909091,0.0,0.0,137.0,0.5737704918032787,0.5463634083656294,0.5454563937925668,0.0,132.9054519,0.0,0.0,0.0,0.6098367211363063
id1017,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13.764705882352942,0.5882352941176471,0.0,0.0,0.0,2.0,2.202,0.0,15.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38805970149253727,229.0,0.0,115.765,70.0,0.0,2.202,2.0,903.78,3.0588235294117645,16.0,2.0,388.36,0.0,1.0,16,0.0,0.0,2.0,0.0,0.7335640138408306,15.0,2.58,50.03460207612457,1.2952941176470587,88.0,76.47058823529412,0.5511313621135028,70.0,100.8404519,0.0,0.596548623723574,16.0,2.0,4.0,459.3870588235294,6.0,2.202,3.003460207612456,4.0,25.786875,1.066712802768166,5.0,159.0,32.065,105.0,2.58,0.8027681660899655,-0.261676,16.0,105.0,4.0,301.59,0.0,16.0,4.0,0.0,88.0,2.235294117647059,3.0588235294117645,25.786875,602.19,89.978125,-0.261676,1.1072664359861593,10.0,0.0,0.0,112.52941176470588,55.0,83.0,244.0,0.79,1.8823529411764706,32.065,4284484.014608405,4.152249134948097,2.3529411764705883,0.5882558213803074,2.1976470588235295,0.0,0.0,139.0,0.373134328358209,0.5885960278787503,0.5882356535107766,0.0,132.9054519,0.0,0.0,0.0,0.6362737544936452
